Entry	Gene names	Organism	Gene ontology IDs
Q12Y07	Mbur_0704	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0006950
A0A1D8MSF7	AQV86_03300	Nanohaloarchaea archaeon SG9	
A0A1D8MSF8	AQV86_03305	Nanohaloarchaea archaeon SG9	
A0A1D8MSI1	AQV86_03290	Nanohaloarchaea archaeon SG9	
A0A1D8MSH3	AQV86_03295	Nanohaloarchaea archaeon SG9	
A0A1D8MSG0	AQV86_03280	Nanohaloarchaea archaeon SG9	
A0A1D8MSE3	AQV86_03285	Nanohaloarchaea archaeon SG9	GO:0016021
A0A1D8MSE0	AQV86_03265	Nanohaloarchaea archaeon SG9	GO:0005524; GO:0006260
A0A1D8MSD9	AQV86_03270	Nanohaloarchaea archaeon SG9	
A0A1D8MSE4	AQV86_03310	Nanohaloarchaea archaeon SG9	GO:0003700; GO:0005622; GO:0006351; GO:0043565
A0A1D8MSE9	AQV86_03315	Nanohaloarchaea archaeon SG9	GO:0003942; GO:0004073; GO:0005737; GO:0009086; GO:0009088; GO:0009089; GO:0009097; GO:0046983; GO:0050661; GO:0051287
A0A0E3S2B9	MSLAZ_0995	Methanosarcina lacustris Z-7289	
A0A0E3S4Y9	MSLAZ_0996	Methanosarcina lacustris Z-7289	GO:0006091; GO:0016151; GO:0018492; GO:0043885; GO:0051539
A0A0E3S0S6	MSLAZ_0993	Methanosarcina lacustris Z-7289	GO:0016787
A0A0E3WS99	MSLAZ_0994	Methanosarcina lacustris Z-7289	
A0A0E3S4Y5	MSLAZ_0991	Methanosarcina lacustris Z-7289	GO:0003676
A0A0E3S5P2	MSLAZ_0992	Methanosarcina lacustris Z-7289	GO:0003676; GO:0016021
A0A0E3WT74	MSLAZ_0989	Methanosarcina lacustris Z-7289	
A0A0E3S2B4	MSLAZ_0990	Methanosarcina lacustris Z-7289	GO:0008168
A0A0E3S5P5	MSLAZ_0997	Methanosarcina lacustris Z-7289	GO:0003824; GO:0005975
A0A0E3S0S8	MSLAZ_0998	Methanosarcina lacustris Z-7289	GO:0016491
A0A1D2QKM2	BG842_14470	Haladaptatus sp. W1	GO:0004747; GO:0006014
E7QZY8	SAMN05444342_1710 ZOD2009_21912	Haladaptatus paucihalophilus DX253	
A0RZ81	CENSYa_2045	Cenarchaeum symbiosum (strain A)	GO:0004795; GO:0009088
A0RZ82	CENSYa_2046	Cenarchaeum symbiosum (strain A)	GO:0008641
E7QZZ3	SAMN05444342_1715 ZOD2009_21937	Haladaptatus paucihalophilus DX253	GO:0003743; GO:0016853
E7QZZ2	SAMN05444342_1714 ZOD2009_21932	Haladaptatus paucihalophilus DX253	GO:0003677; GO:0003700; GO:0006352; GO:0016987
E7QZZ1	SAMN05444342_1713 ZOD2009_21927	Haladaptatus paucihalophilus DX253	
E7QZZ0	SAMN05444342_1712 ZOD2009_21922	Haladaptatus paucihalophilus DX253	GO:0016021
A0RZ75	hisB CENSYa_2039	Cenarchaeum symbiosum (strain A)	GO:0000105; GO:0004424; GO:0005737
A0RZ76	hisH CENSYa_2040	Cenarchaeum symbiosum (strain A)	GO:0000105; GO:0000107; GO:0005737; GO:0006541
A0RZ73	CENSYa_2037	Cenarchaeum symbiosum (strain A)	GO:0004400; GO:0009058; GO:0030170; GO:0080130
A0RZ74	CENSYa_2038	Cenarchaeum symbiosum (strain A)	GO:0008152; GO:0016787
A0RZ79	hisI CENSYa_2043	Cenarchaeum symbiosum (strain A)	GO:0000105; GO:0004635; GO:0005737; GO:0046872
A0RZ80	CENSYa_2044	Cenarchaeum symbiosum (strain A)	
A0RZ77	hisA CENSYa_2041	Cenarchaeum symbiosum (strain A)	GO:0000105; GO:0003949; GO:0005737
A0RZ78	CENSYa_2042	Cenarchaeum symbiosum (strain A)	GO:0000105; GO:0000107; GO:0005737; GO:0016829
E7QU80	SAMN05444342_2571 ZOD2009_11800	Haladaptatus paucihalophilus DX253	GO:0003995; GO:0050660
E7QU79	SAMN05444342_2570 ZOD2009_11795	Haladaptatus paucihalophilus DX253	GO:0008152; GO:0016787
E7QU72	ZOD2009_11760	Haladaptatus paucihalophilus DX253	GO:0003677; GO:0004003; GO:0005524
E7QU71	SAMN05444342_2560 ZOD2009_11755	Haladaptatus paucihalophilus DX253	GO:0004181; GO:0046872
E7QU74	cca ZOD2009_11770	Haladaptatus paucihalophilus DX253	GO:0000049; GO:0000287; GO:0001680; GO:0005524; GO:0006955; GO:0016437; GO:0042245; GO:0052927; GO:0052928; GO:0052929
A0A1D2Q8Y0	BG842_16625	Haladaptatus sp. W1	
A0A1D2Q8Z0	BG842_16645	Haladaptatus sp. W1	GO:0016021
E7QU75	ZOD2009_11775	Haladaptatus paucihalophilus DX253	
E7QU78	SAMN05444342_2569 ZOD2009_11790	Haladaptatus paucihalophilus DX253	GO:0016491
E7QU77	ZOD2009_11785	Haladaptatus paucihalophilus DX253	
A0A031GM94	BW35_00876	Micrococcus luteus (Micrococcus lysodeikticus)	
A0A031GM48	BW35_00877	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0003677; GO:0003700; GO:0005886; GO:0006352; GO:0016021; GO:0016987
A0A031GL73	BW35_00878	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0003723; GO:0005737; GO:0008175; GO:0008757
A0A031GKJ7	dnaJ_3 BW35_00879	Micrococcus luteus (Micrococcus lysodeikticus)	
A0A031GNR9	ribD BW35_00880	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0008703; GO:0009231
A0A031GM98	folP BW35_00881	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0004156; GO:0009396
A0A1R4JS46	FM117_08715	Micrococcus luteus Mu201	
A0A031GL78	trkA_4 BW35_00883	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0006813; GO:0008324
A0A031GKK4	BW35_00884	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0003824
D5EBC9	carB Mmah_0960	Methanohalophilus mahii (strain ATCC 35705 / DSM 5219 / SLP)	GO:0004088; GO:0005524; GO:0006526; GO:0044205; GO:0046872
E7QQM4	SAMN05444342_1478 ZOD2009_05472	Haladaptatus paucihalophilus DX253	
E7QQM5	SAMN05444342_1479 ZOD2009_05477	Haladaptatus paucihalophilus DX253	
A0A1M6SZJ8	SAMN05444342_1472	Haladaptatus paucihalophilus DX253	GO:0004553; GO:0005975
E7QQL9	SAMN05444342_1473 ZOD2009_05447	Haladaptatus paucihalophilus DX253	
E7QQL6	SAMN05444342_1470 ZOD2009_05432	Haladaptatus paucihalophilus DX253	GO:0016787
E7QQL7	ZOD2009_05437	Haladaptatus paucihalophilus DX253	
E7QQM2	SAMN05444342_1476 ZOD2009_05462	Haladaptatus paucihalophilus DX253	GO:0016021
E7QQM3	SAMN05444342_1477 ZOD2009_05467	Haladaptatus paucihalophilus DX253	GO:0008483; GO:0030170
E7QQM0	SAMN05444342_1474 ZOD2009_05452	Haladaptatus paucihalophilus DX253	
E7QQM1	ZOD2009_05457	Haladaptatus paucihalophilus DX253	GO:0016021
L9VPH9	C497_08609	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8J7P3	amzA HacjB3_13410 C497_08614	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0008237; GO:0008270
D8J7P0	HacjB3_13395 C497_08599	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0008152; GO:0016787
D8J7P1	HacjB3_13400 C497_08604	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0016021
D8J7N8	HacjB3_13385 C497_08589	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0006740; GO:0016651; GO:0050661; GO:0070967
D8J7N9	HacjB3_13390	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8J7N6	secG HacjB3_13375 C497_08579	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0005886; GO:0015031; GO:0016021
D8J7N7	HacjB3_13380 C497_08584	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0005623; GO:0006662; GO:0015035; GO:0045454
D8J7N4	HacjB3_13365 C497_08569	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0004518
D8J7N5	pdxT HacjB3_13370 C497_08574	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0004359; GO:0006543; GO:0016740; GO:0036381; GO:0042823
A0RW86	CENSYa_0971	Cenarchaeum symbiosum (strain A)	GO:0016614; GO:0050660
A0RW85	CENSYa_0970	Cenarchaeum symbiosum (strain A)	
A0RW84	CENSYa_0969	Cenarchaeum symbiosum (strain A)	
A0RW83	hppA CENSYa_0968	Cenarchaeum symbiosum (strain A)	GO:0000287; GO:0004427; GO:0005887; GO:0009678; GO:0015992
A0RW90	CENSYa_0975	Cenarchaeum symbiosum (strain A)	
A0RW89	CENSYa_0974	Cenarchaeum symbiosum (strain A)	
A0RW88	CENSYa_0973	Cenarchaeum symbiosum (strain A)	
A0RW87	CENSYa_0972	Cenarchaeum symbiosum (strain A)	GO:0004365
A0RW92	CENSYa_0977	Cenarchaeum symbiosum (strain A)	GO:0004421; GO:0008299
A0RW91	CENSYa_0976	Cenarchaeum symbiosum (strain A)	GO:0005623; GO:0016021; GO:0016853; GO:0045454
A0A031H5X0	BW35_00399	Micrococcus luteus (Micrococcus lysodeikticus)	
A0A031H6K1	BW35_00398	Micrococcus luteus (Micrococcus lysodeikticus)	
D8J975	HacjB3_14825 C497_10053	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0016021
E7QSD9	rps2P rps2 SAMN05444342_0545 ZOD2009_08559	Haladaptatus paucihalophilus DX253	GO:0003735; GO:0006412; GO:0015935
E7QSE0	eno SAMN05444342_0544 ZOD2009_08564	Haladaptatus paucihalophilus DX253	GO:0000015; GO:0000287; GO:0004634; GO:0005576; GO:0006096; GO:0009986
E7QSD3	SAMN05444342_0551 ZOD2009_08529	Haladaptatus paucihalophilus DX253	GO:0009055; GO:0016021; GO:0016491
A0A1D2Q8B0	BG842_08215	Haladaptatus sp. W1	GO:0016021
E7QSD1	SAMN05444342_0553 ZOD2009_08519	Haladaptatus paucihalophilus DX253	GO:0016679; GO:0051537
E7QSD2	SAMN05444342_0552 ZOD2009_08524	Haladaptatus paucihalophilus DX253	GO:0009055; GO:0016021; GO:0016491; GO:0022904
E7QSD7	mvk SAMN05444342_0547 ZOD2009_08549	Haladaptatus paucihalophilus DX253	GO:0000287; GO:0004335; GO:0004496; GO:0005524; GO:0005737; GO:0006012; GO:0019287
A0A1M6PMP2	SAMN05444342_0546	Haladaptatus paucihalophilus DX253	GO:0004871; GO:0016020
E7QSD5	SAMN05444342_0549 ZOD2009_08539	Haladaptatus paucihalophilus DX253	GO:0016021
E7QSD6	SAMN05444342_0548 ZOD2009_08544	Haladaptatus paucihalophilus DX253	GO:0005524; GO:0016301; GO:0102043
D8J976	HacjB3_14830 C497_10058	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0008152; GO:0016787
A0A1F1KK08	HMPREF3105_01125	Micrococcus sp. HMSC31B01	
A0A031GJZ4	BW35_01187	Micrococcus luteus (Micrococcus lysodeikticus)	
A9A199	Nmar_0489	Nitrosopumilus maritimus (strain SCM1)	GO:0005215; GO:0016021
A0RV17	CENSYa_0551	Cenarchaeum symbiosum (strain A)	
A0RV18	CENSYa_0552	Cenarchaeum symbiosum (strain A)	
A0RV19	CENSYa_0553	Cenarchaeum symbiosum (strain A)	
A0RV20	CENSYa_0554	Cenarchaeum symbiosum (strain A)	GO:0003824; GO:0051536
A0RV13	CENSYa_0547	Cenarchaeum symbiosum (strain A)	GO:0010181; GO:0016491
A0RV14	CENSYa_0548	Cenarchaeum symbiosum (strain A)	GO:0016705
A0RV15	CENSYa_0549	Cenarchaeum symbiosum (strain A)	GO:0004022; GO:0046872
A0RV16	CENSYa_0550	Cenarchaeum symbiosum (strain A)	GO:0003735; GO:0005840; GO:0006412
A0RV21	CENSYa_0555	Cenarchaeum symbiosum (strain A)	GO:0006221; GO:0016491; GO:0046872; GO:0050660; GO:0051537
A0RV22	pyrD CENSYa_0556	Cenarchaeum symbiosum (strain A)	GO:0004152; GO:0005737; GO:0006207; GO:0044205
E7QVS8	SAMN05444342_3065 ZOD2009_14571	Haladaptatus paucihalophilus DX253	GO:0004553; GO:0005975
E7QVS7	SAMN05444342_3064 ZOD2009_14566	Haladaptatus paucihalophilus DX253	GO:0009758; GO:0050053
E7QVT0	SAMN05444342_3067 ZOD2009_14581	Haladaptatus paucihalophilus DX253	GO:0006355
E7QVS9	SAMN05444342_3066 ZOD2009_14576	Haladaptatus paucihalophilus DX253	GO:0000287; GO:0005737; GO:0046474; GO:0047294
E7QVT2	SAMN05444342_3069 ZOD2009_14591	Haladaptatus paucihalophilus DX253	
E7QVT1	fabG SAMN05444342_3068 ZOD2009_14586	Haladaptatus paucihalophilus DX253	GO:0004316; GO:0102132
E7QVT4	ZOD2009_14601	Haladaptatus paucihalophilus DX253	
A0A1M6Y026	SAMN05444342_3070	Haladaptatus paucihalophilus DX253	
E7QVT6	ZOD2009_14611	Haladaptatus paucihalophilus DX253	
E7QVT5	SAMN05444342_3072 ZOD2009_14606	Haladaptatus paucihalophilus DX253	GO:0000155; GO:0005622
A0A0E3S443	MSLAZ_2528	Methanosarcina lacustris Z-7289	GO:0003676; GO:0005524
A0A0E3S9F1	MSLAZ_2527	Methanosarcina lacustris Z-7289	
A0A0E3S9E6	MSLAZ_2522	Methanosarcina lacustris Z-7289	
A0A0E3S8F7	MSLAZ_2521	Methanosarcina lacustris Z-7289	
A0A0E3S5V3	MSLAZ_2520	Methanosarcina lacustris Z-7289	GO:0003677; GO:0006310; GO:0015074
A0A0E3WT07	pyrF MSLAZ_2519	Methanosarcina lacustris Z-7289	GO:0004590; GO:0006207; GO:0044205
A0A0E3S8G1	MSLAZ_2526	Methanosarcina lacustris Z-7289	
A0A0E3S5V7	MSLAZ_2525	Methanosarcina lacustris Z-7289	GO:0016787
A0A0E3WRW4	MSLAZ_2524	Methanosarcina lacustris Z-7289	
A0A0E3S437	MSLAZ_2523	Methanosarcina lacustris Z-7289	GO:0003677; GO:0003887; GO:0006261; GO:0008408
A0A0E3S485	MSLAZ_2578	Methanosarcina lacustris Z-7289	GO:0004674; GO:0005524
A0A0E3S9J1	MSLAZ_2577	Methanosarcina lacustris Z-7289	GO:0003743
A0A0E3WRX3	MSLAZ_2574	Methanosarcina lacustris Z-7289	GO:0005198; GO:0051536; GO:0097428
A0A0E3S480	MSLAZ_2573	Methanosarcina lacustris Z-7289	
A0A0E3S8J9	MSLAZ_2576	Methanosarcina lacustris Z-7289	
A0A0E3S5Z6	nac MSLAZ_2575	Methanosarcina lacustris Z-7289	GO:0003723; GO:0015031
A0A0E3S5Z2	MSLAZ_2570	Methanosarcina lacustris Z-7289	GO:0004089
A0A0E3WT18	MSLAZ_2569	Methanosarcina lacustris Z-7289	
A0A0E3S9I7	MSLAZ_2572	Methanosarcina lacustris Z-7289	GO:0004134; GO:0004135; GO:0005980
A0A0E3S8J5	hisI MSLAZ_2571	Methanosarcina lacustris Z-7289	GO:0000105; GO:0000287; GO:0004635; GO:0005737; GO:0008270
A0A0E3RZR9	MSLAZ_0528	Methanosarcina lacustris Z-7289	
A0A0E3S4L4	MSLAZ_0527	Methanosarcina lacustris Z-7289	GO:0003723; GO:0003824; GO:0008152
A0A0E3WQK7	MSLAZ_0524	Methanosarcina lacustris Z-7289	GO:0016021
A0A0E3RZR5	MSLAZ_0523	Methanosarcina lacustris Z-7289	
A0A0E3S3U9	MSLAZ_0526	Methanosarcina lacustris Z-7289	
A0A0E3S191	MSLAZ_0525	Methanosarcina lacustris Z-7289	
A0A0E3S187	MSLAZ_0520	Methanosarcina lacustris Z-7289	GO:0004421; GO:0008299
A0A0E3WRX0	MSLAZ_0519	Methanosarcina lacustris Z-7289	GO:0008152; GO:0016747
A0A0E3S4L1	MSLAZ_0522	Methanosarcina lacustris Z-7289	GO:0004527
A0A0E3S3U6	MSLAZ_0521	Methanosarcina lacustris Z-7289	GO:0043565
A9A196	Nmar_0486	Nitrosopumilus maritimus (strain SCM1)	GO:0006808; GO:0030234
D8JBX8	HacjB3_17176 C497_02502	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8JBX7	HacjB3_17171 C497_02497	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8JBY0	HacjB3_17186 C497_02512	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
L9VV62	C497_02507	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0016021
D8JBX4	HacjB3_17156 C497_02482	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8JBX3	HacjB3_17151 C497_02477	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8JBX6	HacjB3_17166 C497_02492	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0005524; GO:0006260; GO:0051301
D8JBX5	HacjB3_17161	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
L9VUQ7	C497_02532	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0003824; GO:0008152
D8JBY1	HacjB3_17196	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
A0RYB2	CENSYa_1717	Cenarchaeum symbiosum (strain A)	GO:0009081; GO:0016829; GO:0052654; GO:0052655; GO:0052656
A0RYB1	CENSYa_1716	Cenarchaeum symbiosum (strain A)	
A0RYA8	albA CENSYa_1711	Cenarchaeum symbiosum (strain A)	GO:0003690; GO:0003723; GO:0005694; GO:0005737
A0RYA7	CENSYa_1710	Cenarchaeum symbiosum (strain A)	GO:0003824; GO:0008152
A0RYB0	CENSYa_1714	Cenarchaeum symbiosum (strain A)	GO:0004324
A0RYA9	CENSYa_1713	Cenarchaeum symbiosum (strain A)	
A0RYA4	CENSYa_1707	Cenarchaeum symbiosum (strain A)	GO:0016021
A0RYA3	CENSYa_1706	Cenarchaeum symbiosum (strain A)	GO:0016491
A0RYA6	CENSYa_1709	Cenarchaeum symbiosum (strain A)	
A0RYA5	CENSYa_1708	Cenarchaeum symbiosum (strain A)	
A0A0E3SQV2	MCMEM_0505	Methanococcoides methylutens MM1	GO:0009236; GO:0030788; GO:0055114
A0A0E3WSJ4	MSLAZ_1229	Methanosarcina lacustris Z-7289	GO:0016491
D8JCK9	hemD HacjB3_18883 C497_00540	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0004852; GO:0033014
A0A0E3S5I4	MSLAZ_1231	Methanosarcina lacustris Z-7289	GO:0016021
A0A0E3S688	MSLAZ_1232	Methanosarcina lacustris Z-7289	GO:0016021
A0A0E3S1A1	MSLAZ_1233	Methanosarcina lacustris Z-7289	
A0A0E3WRI2	MSLAZ_1234	Methanosarcina lacustris Z-7289	GO:0006950
A0A0E3S2W3	MSLAZ_1235	Methanosarcina lacustris Z-7289	
D8JCL0	HacjB3_18888 C497_00535	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0005215; GO:0016021; GO:0055085
A0A0E3S692	MSLAZ_1237	Methanosarcina lacustris Z-7289	GO:0008324; GO:0016021
A0A0E3S1A6	MSLAZ_1238	Methanosarcina lacustris Z-7289	GO:0005886; GO:0015079
D8J614	HacjB3_02135 C497_17182	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0003677; GO:0005524; GO:0006260
D8J613	HacjB3_02130	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0016021
D8J612	HacjB3_02125 C497_17192	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0016021
D8J611	HacjB3_02120 C497_17197	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8J618	HacjB3_02155 C497_17162	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8J617	HacjB3_02150 C497_17167	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0003824; GO:0005623; GO:0045454
D8J616	HacjB3_02145 C497_17172	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8J615	HacjB3_02140 C497_17177	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8J610	HacjB3_02115 C497_17202	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0003723; GO:0008168
D8J609	tbp HacjB3_02110 C497_17207	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0003677; GO:0003700; GO:0006352
Q12Z67	Mbur_0252	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0016021
Q12Z68	Mbur_0251	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0004333
Q12Z71	Mbur_0248	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0004222; GO:0016021
Q12Z72	Mbur_0246	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0005886; GO:0016021
Q12Z69	Mbur_0250	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0004333
Q12Z70	Mbur_0249	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	
Q12Z75	Mbur_0243	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	
Q12Z76	Mbur_0241	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0016021
Q12Z73	Mbur_0245	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0003676; GO:0004386; GO:0005524
Q12Z74	Mbur_0244	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0008080
A0A0E3S8M2	MSLAZ_2207	Methanosarcina lacustris Z-7289	GO:0016021
A0A0E3S3F3	MSLAZ_2208	Methanosarcina lacustris Z-7289	GO:0016021
A0A0E3SQZ4	MCMEM_0464	Methanococcoides methylutens MM1	
A0A0E3SPK3	MCMEM_0463	Methanococcoides methylutens MM1	GO:0004386
A0A0E3WZR1	MCMEM_0462	Methanococcoides methylutens MM1	GO:0005524; GO:0016787; GO:0051301
A0A0E3WYW1	MCMEM_0461	Methanococcoides methylutens MM1	
A0A0E3SQS8	MCMEM_0460	Methanococcoides methylutens MM1	
A0A0E3SQZ1	MCMEM_0459	Methanococcoides methylutens MM1	GO:0004536; GO:0006308
A0A0E3SPK1	MCMEM_0458	Methanococcoides methylutens MM1	
A0A0E3WZ82	MCMEM_0457	Methanococcoides methylutens MM1	
E7QS26	SAMN05444342_0661 ZOD2009_07994	Haladaptatus paucihalophilus DX253	GO:0016021
A0A0E3WZ55	MCMEM_0466	Methanococcoides methylutens MM1	
A0A0E3SQS9	MCMEM_0465	Methanococcoides methylutens MM1	GO:0003677; GO:0006310; GO:0015074
A0A031GG16	BW35_01399	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0008654; GO:0016021; GO:0016780
A0A031GF49	BW35_01400	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0016021
A0A031GHS3	BW35_01396	Micrococcus luteus (Micrococcus lysodeikticus)	
A0A0E3L4B1	MSWH1_0940	Methanosarcina sp. WH1	GO:0015948; GO:0051912
A0A031GG75	BW35_01403	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0016491
A0A031GG22	glsA_2 glsA BW35_01404	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0004359; GO:0006541
A0A031GEI4	BW35_01401	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0016491
A0A031GHS8	BW35_01402	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0016787
A0A0E3S7P6	MSLAZ_2201	Methanosarcina lacustris Z-7289	GO:0003676; GO:0004519
A0A031GF53	BW35_01405	Micrococcus luteus (Micrococcus lysodeikticus)	
A0A031GEI9	BW35_01406	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0016787
A0A0E3S8L8	MSLAZ_2202	Methanosarcina lacustris Z-7289	GO:0051912
A0A1D8MQQ6	AQV86_00060	Nanohaloarchaea archaeon SG9	
A0A1D8MQN3	AQV86_00065	Nanohaloarchaea archaeon SG9	
A0A1D8MQN0	argS AQV86_00050	Nanohaloarchaea archaeon SG9	GO:0004814; GO:0005524; GO:0005737; GO:0006420
A0A1D8MQN4	AQV86_00055	Nanohaloarchaea archaeon SG9	GO:0016021
A0A1D8MQN5	AQV86_00040	Nanohaloarchaea archaeon SG9	GO:0046872
A0A1D8MQN1	AQV86_00045	Nanohaloarchaea archaeon SG9	GO:0016021
A0A1D8MQM6	AQV86_00020	Nanohaloarchaea archaeon SG9	
A0A1D8MQN2	AQV86_00030	Nanohaloarchaea archaeon SG9	GO:0003824; GO:0008152
A0A0E3S566	MSLAZ_2200	Methanosarcina lacustris Z-7289	GO:0004733; GO:0010181
A0A1D8MQN7	AQV86_00070	Nanohaloarchaea archaeon SG9	GO:0016021
A0A1D8MQP0	AQV86_00075	Nanohaloarchaea archaeon SG9	GO:0016021
A9A4W4	Nmar_1522	Nitrosopumilus maritimus (strain SCM1)	GO:0016021
A9A4W5	Nmar_1523	Nitrosopumilus maritimus (strain SCM1)	GO:0006351; GO:0006355; GO:0006808; GO:0030234
A9A4V8	Nmar_1516	Nitrosopumilus maritimus (strain SCM1)	
A9A4V9	Nmar_1517	Nitrosopumilus maritimus (strain SCM1)	
A9A4V6	Nmar_1514	Nitrosopumilus maritimus (strain SCM1)	GO:0016491
A9A4V7	Nmar_1515	Nitrosopumilus maritimus (strain SCM1)	GO:0005524; GO:0016887
A9A4W2	Nmar_1520	Nitrosopumilus maritimus (strain SCM1)	
A9A4W3	Nmar_1521	Nitrosopumilus maritimus (strain SCM1)	
A9A4W0	Nmar_1518	Nitrosopumilus maritimus (strain SCM1)	
A9A4W1	tbp Nmar_1519	Nitrosopumilus maritimus (strain SCM1)	GO:0003677; GO:0003700; GO:0006352
Q12VM2	Mbur_1600	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0008168
